"pnro","nimi","kunta","maakunta","hinta2016keski","hinta2016min","hinta2016max","trendi2016keski","trendi2016min","trendi2016max"
"64830","Villamo","Isojoki","Etelä-Pohjanmaa",880,810,960,-2.1,-3.5,-0.7
"61640","Ala-Valli","Jalasjärvi","Etelä-Pohjanmaa",910,800,1020,-3.4,-4.8,-2
"61650","Kalakoski","Seinäjoki","Etelä-Pohjanmaa",910,800,1020,-3.4,-4.7,-2
"62840","Lakaniemi-Pokela","Vimpeli","Etelä-Pohjanmaa",920,800,1020,-1.9,-3.4,-0.4
"62870","Vinni","Vimpeli","Etelä-Pohjanmaa",910,800,1010,-2,-3.4,-0.5
"62880","Sääksvesi-Vinni","Vimpeli","Etelä-Pohjanmaa",910,800,1010,-2,-3.4,-0.5
"63350","Sulkavankylä","Alavus","Etelä-Pohjanmaa",890,800,970,-3.6,-5,-2.2
"63360","Kuivaskylä","Alavus","Etelä-Pohjanmaa",890,800,970,-3.6,-5,-2.2
"63370","Taipalus","Alavus","Etelä-Pohjanmaa",880,800,970,-3.6,-5,-2.3
"63660","Ähtärinranta","Ähtäri","Etelä-Pohjanmaa",880,800,970,-4,-5.7,-2.5
"63680","Hakojärvi","Alavus","Etelä-Pohjanmaa",890,800,970,-4,-5.6,-2.4
"64370","Myrkky","Karijoki","Etelä-Pohjanmaa",900,800,990,-2,-3.5,-0.5
"64810","Vanhakylä","Isojoki","Etelä-Pohjanmaa",880,800,950,-2.1,-3.6,-0.7
"63230","Lentilä","Kuortane","Etelä-Pohjanmaa",860,790,920,-4,-5.3,-2.8
"63910","Inhan Tehtaat","Ähtäri","Etelä-Pohjanmaa",850,790,910,-4,-5.3,-2.8
"64840","Heikkilänjoki","Isojoki","Etelä-Pohjanmaa",870,790,940,-2.2,-3.6,-0.8
"63640","Ritola","Alavus","Etelä-Pohjanmaa",870,780,960,-4.1,-5.8,-2.6
"64740","Horo","Teuva","Etelä-Pohjanmaa",880,780,960,-1.9,-3.4,-0.3
"64850","Möykky","Isojoki","Etelä-Pohjanmaa",860,780,930,-2.2,-3.7,-0.8
"64930","Kodesjärvi","Isojoki","Etelä-Pohjanmaa",880,780,980,-2.1,-3.8,-0.5
"63160","Salmi","Kuortane","Etelä-Pohjanmaa",870,770,960,-3.7,-5.2,-2.3
"63320","Kattelus","Alavus","Etelä-Pohjanmaa",860,770,940,-3.7,-5.2,-2.4
"63430","Kätkänjoki","Alavus","Etelä-Pohjanmaa",830,770,890,-4.2,-5.6,-2.9
"64820","Kärjenkoski","Isojoki","Etelä-Pohjanmaa",840,770,910,-2.3,-3.9,-1
"63120","Leppälänkylä","Kuortane","Etelä-Pohjanmaa",850,760,950,-3.9,-5.4,-2.4
"63130","Mäyry","Kuortane","Etelä-Pohjanmaa",850,760,950,-3.9,-5.4,-2.4
"63150","Ruona","Kuortane","Etelä-Pohjanmaa",850,760,940,-3.9,-5.4,-2.4
"63450","Löyä","Kuortane","Etelä-Pohjanmaa",820,760,880,-4.3,-5.6,-3
"63770","Peränne","Ähtäri","Etelä-Pohjanmaa",850,760,940,-4.7,-6.3,-3.3
"62800","Vimpeli Keskus","Vimpeli","Etelä-Pohjanmaa",860,750,960,-1.8,-3.7,-0.1
"62810","Savonjoki","Vimpeli","Etelä-Pohjanmaa",870,750,970,-2.2,-3.7,-0.7
"63600","Töysä Keskus","Alavus","Etelä-Pohjanmaa",810,750,880,-4.2,-6,-2.5
"63900","Myllymäki-Vehunkylä","Ähtäri","Etelä-Pohjanmaa",810,750,870,-4.4,-5.7,-3.1
"63920","Inha","Ähtäri","Etelä-Pohjanmaa",810,750,880,-4.3,-5.6,-3
"63780","Alastaipale","Ähtäri","Etelä-Pohjanmaa",840,740,930,-4.8,-6.4,-3.4
"63355","Seinäjärvi","Alavus","Etelä-Pohjanmaa",820,730,900,-4,-5.5,-2.6
"63210","Niinimaa","Alavus","Etelä-Pohjanmaa",780,720,840,-4.6,-5.9,-3.2
"63540","Hernesmaa","Alajärvi","Etelä-Pohjanmaa",810,720,890,-4.1,-5.7,-2.7
"63880","Kukonkylä","Soini","Etelä-Pohjanmaa",810,720,890,-4.4,-5.8,-2.9
"63950","Vehunkylä","Ähtäri","Etelä-Pohjanmaa",770,710,830,-4.7,-6.1,-3.3
"63830","Keisala","Soini","Etelä-Pohjanmaa",780,700,850,-4.6,-6.1,-3.2
"63890","Hautakylä","Soini","Etelä-Pohjanmaa",780,700,850,-4.6,-6.1,-3.1
"63800","Soini Keskus","Soini","Etelä-Pohjanmaa",720,670,780,-4.9,-6.6,-3.2
"63510","Lehtimäki Kirkonkylä","Alajärvi","Etelä-Pohjanmaa",740,650,810,-4.6,-6.2,-3.1
"63530","Länsikylä","Alajärvi","Etelä-Pohjanmaa",710,620,780,-4.8,-6.5,-3.3
"63500","Lehtimäki Keskus","Alajärvi","Etelä-Pohjanmaa",580,510,630,-5.5,-7.3,-3.8
"50970","Ihastjärvi","Mikkeli","Etelä-Savo",2290,2140,2420,-2.5,-4,-1
"50100","Mikkeli Keskus","Mikkeli","Etelä-Savo",2020,1950,2090,-1,-2,0
"57130","Savonlinna Keskus","Savonlinna","Etelä-Savo",1880,1820,1940,0.4,-0.6,1.4
"50130","Nuijamies","Mikkeli","Etelä-Savo",1770,1710,1840,-1.8,-2.9,-0.7
"50170","Peitsari","Mikkeli","Etelä-Savo",1720,1660,1780,-2.8,-3.8,-1.8
"57100","Heikinpohja-Piispanmäki","Savonlinna","Etelä-Savo",1720,1650,1770,-0.2,-1.3,0.9
"50600","Karikko","Mikkeli","Etelä-Savo",1610,1540,1680,-2.6,-3.9,-1.4
"50190","Tuppurala","Mikkeli","Etelä-Savo",1600,1530,1670,-4.4,-5.6,-3.3
"50500","Tuukkala-Kaituenmäki","Mikkeli","Etelä-Savo",1570,1500,1650,-3.3,-4.8,-2
"50150","Karkialampi","Mikkeli","Etelä-Savo",1460,1360,1550,-3.7,-4.6,-2.8
"50180","Visulahti","Mikkeli","Etelä-Savo",1380,1280,1470,-4.2,-5.1,-3.3
"57600","Poukkusilta-Pihlajaniemi","Savonlinna","Etelä-Savo",1360,1280,1420,-1.1,-2.5,0.3
"57200","Miekonniemi-Venäjänniemi","Savonlinna","Etelä-Savo",1300,1250,1350,-0.6,-1.7,0.6
"57120","Savonlinna","Savonlinna","Etelä-Savo",1350,1240,1470,-1.4,-2.3,-0.4
"57710","Kellarpelto-Rantakoivikko","Savonlinna","Etelä-Savo",1300,1240,1350,-1.2,-2.4,-0.1
"50700","Syysjärvi","Mikkeli","Etelä-Savo",1320,1220,1430,-4.4,-5.4,-3.4
"50350","Norola","Mikkeli","Etelä-Savo",1320,1210,1430,-4.4,-5.5,-3.4
"57170","Sortteerinlahti-Talvisalo","Savonlinna","Etelä-Savo",1260,1210,1320,-1.3,-2.4,-0.1
"50120","Siekkilä","Mikkeli","Etelä-Savo",1240,1200,1290,-4.2,-5.3,-3.2
"57510","Laitaatsilta","Savonlinna","Etelä-Savo",1290,1200,1380,-1.1,-2.5,0.5
"50800","Annilanselkä","Mikkeli","Etelä-Savo",1290,1190,1400,-4.6,-5.6,-3.5
"57210","Nojanmaa","Savonlinna","Etelä-Savo",1240,1190,1280,-0.6,-1.8,0.4
"50200","Kovala","Mikkeli","Etelä-Savo",1280,1170,1380,-4.7,-5.8,-3.6
"50300","Rämälä","Mikkeli","Etelä-Savo",1250,1140,1350,-4.9,-6,-3.8
"50770","Korpikoski","Mikkeli","Etelä-Savo",1200,1100,1310,-5.2,-6.3,-4
"50160","Kattilansilta","Mikkeli","Etelä-Savo",1140,1090,1180,-4.1,-5.2,-3
"50520","Moision Sairaala-alue","Mikkeli","Etelä-Savo",1170,1080,1260,-3.9,-5.5,-2.4
"50670","Otava","Mikkeli","Etelä-Savo",1170,1080,1260,-5.1,-6.8,-3.6
"52100","Anttola","Mikkeli","Etelä-Savo",1140,1060,1230,-4,-6,-2.1
"52300","Ristiina Keskus","Mikkeli","Etelä-Savo",1120,1050,1200,-3.6,-5.3,-1.8
"51200","Kangasniemi Keskus","Kangasniemi","Etelä-Savo",1050,1000,1100,-2.8,-4.2,-1.4
"57810","Aholahti","Savonlinna","Etelä-Savo",1040,960,1110,-3,-4,-2
"51900","Juva Keskus","Juva","Etelä-Savo",1000,950,1040,-4.3,-5.7,-3
"52110","Majavesi","Mikkeli","Etelä-Savo",1060,950,1160,-4.2,-5.8,-2.7
"52320","Vitsiälä","Mikkeli","Etelä-Savo",1080,950,1200,-3.8,-5.4,-2.2
"52330","Heimari","Mikkeli","Etelä-Savo",1070,950,1190,-3.8,-5.4,-2.2
"52550","Hirvensalmi Keskus","Hirvensalmi","Etelä-Savo",1010,950,1070,-4.3,-6,-2.7
"57310","Rinkilä","Savonlinna","Etelä-Savo",1020,940,1090,-3.2,-4.2,-2.2
"51335","Kaihlamäki","Kangasniemi","Etelä-Savo",1020,920,1130,-3.6,-5,-2.3
"51720","Rahula","Mikkeli","Etelä-Savo",1000,900,1110,-3.7,-5.1,-2.4
"52150","Hauhala","Mikkeli","Etelä-Savo",1010,900,1110,-4.5,-6.1,-3.1
"52520","Syväsmäki","Hirvensalmi","Etelä-Savo",990,890,1100,-4.4,-5.9,-2.9
"51520","Hiirola","Mikkeli","Etelä-Savo",980,880,1080,-3.9,-5.2,-2.6
"52340","Hangastenmaa","Mikkeli","Etelä-Savo",990,880,1090,-4.4,-6,-2.9
"52420","Pellosniemi","Mikkeli","Etelä-Savo",960,880,1050,-4.5,-5.7,-3.3
"58200","Kerimäki Keskus","Savonlinna","Etelä-Savo",950,880,1010,-3.8,-5.6,-2
"51380","Synsiö","Kangasniemi","Etelä-Savo",970,870,1070,-3.9,-5.3,-2.6
"51740","Huuhanaho","Mikkeli","Etelä-Savo",970,870,1070,-4,-5.3,-2.6
"51810","Maivala","Juva","Etelä-Savo",970,870,1070,-4,-5.3,-2.6
"52510","Hietanen","Hirvensalmi","Etelä-Savo",970,870,1090,-4.5,-6,-3
"52610","Tuukkalanlahti","Hirvensalmi","Etelä-Savo",950,870,1030,-4.6,-5.9,-3.4
"57230","Inkerinkylä","Savonlinna","Etelä-Savo",910,870,950,-4.5,-5.9,-3.2
"51420","Harjumaa-Pajulankylä","Mikkeli","Etelä-Savo",960,860,1060,-4,-5.4,-2.7
"51820","Hatsola","Juva","Etelä-Savo",960,860,1060,-4,-5.3,-2.7
"52830","Suomenniemi","Mikkeli","Etelä-Savo",940,860,1020,-4.7,-5.9,-3.5
"76130","Pappilanmäki","Pieksämäki","Etelä-Savo",920,860,1000,-9.4,-10.9,-7.7
"51600","Haukivuori Keskus-Piitkäaho","Mikkeli","Etelä-Savo",960,850,1070,-3.9,-5.7,-2
"51860","Narila","Juva","Etelä-Savo",960,850,1060,-4.1,-5.4,-2.7
"52960","Nurmaa","Mäntyharju","Etelä-Savo",930,850,1010,-4.7,-6,-3.6
"51440","Vuojalahti","Kangasniemi","Etelä-Savo",940,840,1030,-4.2,-5.5,-2.8
"51450","Pajulankylä","Mikkeli","Etelä-Savo",940,840,1040,-4.2,-5.5,-2.8
"51760","Nuutilanmäki","Juva","Etelä-Savo",940,840,1040,-4.1,-5.5,-2.8
"52700","Mäntyharju Keskus","Mäntyharju","Etelä-Savo",870,840,910,-4.5,-5.9,-3.2
"52970","Pankalahti-Ahvenainen","Mäntyharju","Etelä-Savo",920,840,1000,-4.8,-6.1,-3.6
"51130","Vanhamäki","Mikkeli","Etelä-Savo",930,830,1020,-4.2,-5.6,-2.9
"51340","Hännilä-Särkiharju","Kangasniemi","Etelä-Savo",930,830,1030,-4.2,-5.5,-2.8
"51460","Luusniemi","Kangasniemi","Etelä-Savo",930,830,1030,-4.2,-5.6,-2.8
"51540","Kalvitsa","Mikkeli","Etelä-Savo",930,830,1020,-4.3,-5.6,-2.9
"51620","Pitkäaho","Mikkeli","Etelä-Savo",940,830,1060,-4.1,-5.7,-2.4
"51780","Kuosmala","Juva","Etelä-Savo",930,830,1020,-4.3,-5.6,-2.9
"51850","Vuorenmaa","Juva","Etelä-Savo",930,830,1030,-4.2,-5.5,-2.8
"51880","Koikkala","Juva","Etelä-Savo",930,830,1030,-4.2,-5.5,-2.8
"52360","Someenjärvi","Mikkeli","Etelä-Savo",950,830,1060,-4.7,-6.3,-3.2
"52780","Kuomiokoski","Mikkeli","Etelä-Savo",940,830,1030,-4.5,-6,-3.1
"52920","Voikoski","Mäntyharju","Etelä-Savo",900,830,980,-4.9,-6.2,-3.8
"51260","Tahkomäki","Kangasniemi","Etelä-Savo",950,820,1070,-3.8,-5.3,-2.3
"51270","Kutemajärvi","Kangasniemi","Etelä-Savo",940,820,1060,-3.8,-5.4,-2.3
"51430","Läsäkoski","Kangasniemi","Etelä-Savo",920,820,1010,-4.3,-5.7,-2.9
"51930","Paatela","Juva","Etelä-Savo",950,820,1050,-4.4,-5.9,-2.9
"52720","Karankamäki-Koirakivi","Mäntyharju","Etelä-Savo",930,820,1030,-4.6,-6,-3.1
"52760","Mynttilä","Mäntyharju","Etelä-Savo",940,820,1030,-4.5,-6,-3.1
"52850","Halmeniemi","Mäntyharju","Etelä-Savo",900,820,970,-5,-6.3,-3.8
"51310","Levä","Kangasniemi","Etelä-Savo",900,810,1000,-4.5,-5.8,-3.1
"51360","Koivula-Synsiö","Kangasniemi","Etelä-Savo",900,810,1000,-4.4,-5.8,-3.1
"51940","Härkälä","Juva","Etelä-Savo",940,810,1040,-4.5,-6,-3
"52740","Tuustaipale","Mäntyharju","Etelä-Savo",920,810,1010,-4.7,-6.1,-3.2
"52980","Ahvenainen","Mäntyharju","Etelä-Savo",880,810,960,-5.1,-6.4,-3.8
"57220","Haka-alue-Viuhonmäki","Savonlinna","Etelä-Savo",850,810,890,-2.4,-3.6,-1.2
"51670","Nykälä","Mikkeli","Etelä-Savo",910,800,1030,-4.4,-6,-2.6
"52620","Kuitula","Hirvensalmi","Etelä-Savo",870,800,950,-5.2,-6.5,-3.9
"52890","Käävänkylä","Mäntyharju","Etelä-Savo",880,800,950,-5.1,-6.4,-3.9
"51890","Risulahti","Juva","Etelä-Savo",880,790,980,-4.6,-5.9,-3.2
"51980","Lauteala","Juva","Etelä-Savo",920,790,1030,-4.6,-6.1,-3.1
"52730","Koirakivi","Mäntyharju","Etelä-Savo",900,780,990,-4.8,-6.2,-3.4
"58500","Punkasalmi","Savonlinna","Etelä-Savo",850,780,910,-4.9,-6.8,-3
"76850","Naarajärvi","Pieksämäki","Etelä-Savo",830,770,880,-10.2,-12,-8.4
"52230","Hurissalo","Puumala","Etelä-Savo",850,760,950,-5.1,-6.7,-3.5
"52270","Ryhälä","Puumala","Etelä-Savo",860,760,950,-5,-6.7,-3.5
"58410","Haapakallio","Savonlinna","Etelä-Savo",820,750,900,-4.4,-6,-2.9
"76940","Nenonpelto","Pieksämäki","Etelä-Savo",850,750,940,-9.3,-11,-7.7
"77350","Montola","Pieksämäki","Etelä-Savo",840,750,920,-5.3,-6.8,-3.9
"52200","Puumala Keskus","Puumala","Etelä-Savo",800,740,850,-5.3,-7.3,-3.5
"76150","Länsirinne","Pieksämäki","Etelä-Savo",770,740,800,-9.6,-10.8,-8.2
"77240","Halkokumpu","Pieksämäki","Etelä-Savo",830,740,910,-5.4,-6.9,-4
"77460","Maavesi","Joroinen","Etelä-Savo",820,740,900,-5.5,-7,-4.1
"78880","Kuvansi","Joroinen","Etelä-Savo",800,740,860,-3.5,-4.9,-2
"58220","Louhi","Savonlinna","Etelä-Savo",810,730,890,-4.5,-6.1,-2.9
"77330","Virtasalmi Keskus","Pieksämäki","Etelä-Savo",810,730,890,-5.5,-7,-4.1
"77430","Siikamäki","Pieksämäki","Etelä-Savo",810,730,890,-5.5,-7,-4.2
"58420","Silvola","Savonlinna","Etelä-Savo",780,720,840,-4.7,-6.2,-3.1
"76100","Pieksämäki Keskus","Pieksämäki","Etelä-Savo",750,720,780,-11.4,-12.8,-10.1
"76620","Pyhitty","Pieksämäki","Etelä-Savo",820,720,910,-9.6,-11.3,-8
"77320","Hurskaala","Pieksämäki","Etelä-Savo",800,720,880,-5.6,-7.1,-4.2
"77380","Kantala","Mikkeli","Etelä-Savo",800,720,880,-5.6,-7.1,-4.2
"58430","Kulennoinen","Savonlinna","Etelä-Savo",770,710,830,-4.8,-6.3,-3.2
"58450","Punkaharju","Savonlinna","Etelä-Savo",770,710,830,-4.7,-6.2,-3.2
"76120","Kotiopuisto","Pieksämäki","Etelä-Savo",750,710,790,-9.4,-10.8,-7.8
"76280","Partaharju","Pieksämäki","Etelä-Savo",810,710,890,-9.7,-11.4,-8
"77220","Neuvola","Pieksämäki","Etelä-Savo",790,710,870,-5.7,-7.2,-4.3
"77120","Venetmäki","Pieksämäki","Etelä-Savo",780,700,860,-5.8,-7.2,-4.4
"58550","Putikko","Savonlinna","Etelä-Savo",770,690,860,-5,-6.7,-3.1
"76780","Lamminmäki","Pieksämäki","Etelä-Savo",790,690,870,-9.9,-11.6,-8.1
"77110","Paltanen","Pieksämäki","Etelä-Savo",760,690,840,-5.9,-7.4,-4.5
"77140","Huumala","Pieksämäki","Etelä-Savo",770,690,850,-5.9,-7.3,-4.5
"77480","Savuniemi","Joroinen","Etelä-Savo",770,690,850,-5.8,-7.3,-4.4
"58810","Kallislahti","Savonlinna","Etelä-Savo",730,680,790,-5,-6.5,-3.5
"58830","Parkumäki","Rantasalmi","Etelä-Savo",730,680,790,-5,-6.5,-3.5
"58910","Rantasalmi Asemanseutu","Rantasalmi","Etelä-Savo",760,680,840,-4.8,-6.5,-3
"19430","Pertunmaa Keskus","Pertunmaa","Etelä-Savo",720,670,780,-6.1,-7.8,-4.2
"58850","Hiltula","Rantasalmi","Etelä-Savo",720,670,780,-5.1,-6.6,-3.5
"58260","Kumpuranta","Savonlinna","Etelä-Savo",740,660,820,-5,-6.7,-3.3
"58900","Rantasalmi Keskus","Rantasalmi","Etelä-Savo",710,660,750,-5.2,-7.1,-3.4
"19470","Lihavanpää-Hartosenpää","Pertunmaa","Etelä-Savo",730,650,800,-6.5,-8.1,-5
"58610","Telakanava","Sulkava","Etelä-Savo",710,650,760,-5.2,-6.8,-3.5
"79700","Heinävesi Keskus","Heinävesi","Etelä-Savo",690,650,730,-5.3,-6.8,-3.6
"79810","Karvion kanava","Heinävesi","Etelä-Savo",730,650,810,-4.4,-5.6,-3.1
"79820","Varistaipale","Heinävesi","Etelä-Savo",730,650,810,-4.4,-5.6,-3.1
"19420","Mansikkamäki","Pertunmaa","Etelä-Savo",710,640,790,-6.6,-8.2,-5.1
"19480","Hartosenpää","Pertunmaa","Etelä-Savo",720,640,790,-6.6,-8.2,-5.1
"58520","Hiukkajoki","Savonlinna","Etelä-Savo",730,640,820,-5.4,-7.2,-3.5
"58620","Lohilahti","Sulkava","Etelä-Savo",690,640,750,-5.3,-6.8,-3.7
"58920","Kolkontaipale","Rantasalmi","Etelä-Savo",720,640,790,-5.1,-6.7,-3.3
"58940","Tuusmäki","Rantasalmi","Etelä-Savo",720,640,790,-5.1,-6.7,-3.3
"77580","Tihusniemi","Pieksämäki","Etelä-Savo",740,640,830,-5.9,-7.7,-4.1
"79600","Joroinen Keskus","Joroinen","Etelä-Savo",680,640,720,-3.8,-5.5,-2.2
"79830","Palokki","Heinävesi","Etelä-Savo",720,640,800,-4.4,-5.7,-3.1
"58150","Makkola","Savonlinna","Etelä-Savo",710,630,790,-5.1,-7,-3.2
"58160","Karvila","Enonkoski","Etelä-Savo",710,630,790,-5.1,-7,-3.2
"58170","Simanala","Enonkoski","Etelä-Savo",700,630,780,-5.2,-7.1,-3.3
"58570","Ruhvana","Savonlinna","Etelä-Savo",720,630,820,-5.4,-7.3,-3.5
"58580","Vuoriniemi","Savonlinna","Etelä-Savo",720,630,810,-5.4,-7.3,-3.6
"77520","Haapakoski-Partaharju","Pieksämäki","Etelä-Savo",730,630,830,-5.9,-7.7,-4.2
"79620","Huutokoski","Joroinen","Etelä-Savo",720,630,810,-4.1,-5.6,-2.6
"79630","Kolma","Joroinen","Etelä-Savo",720,630,810,-4.1,-5.6,-2.6
"79660","Kerisalo","Joroinen","Etelä-Savo",720,630,820,-4.1,-5.6,-2.6
"79860","Suuraho - Uusi-Valamo","Heinävesi","Etelä-Savo",710,630,790,-4.5,-5.8,-3.2
"79910","Kerma","Heinävesi","Etelä-Savo",710,630,790,-4.5,-5.7,-3.2
"79940","Vihtari-Poikiinaho","Heinävesi","Etelä-Savo",710,630,790,-4.5,-5.7,-3.2
"19460","Ruorasmäki","Pertunmaa","Etelä-Savo",690,620,760,-6.8,-8.3,-5.3
"58650","Kiviapaja","Savonlinna","Etelä-Savo",680,620,740,-5.4,-7,-3.8
"58690","Ala-Särkilahti-Piojärvi","Savonlinna","Etelä-Savo",670,620,730,-5.5,-7,-3.8
"77570","Jäppilä Keskus","Pieksämäki","Etelä-Savo",700,620,770,-5.9,-8,-3.8
"79895","Sarvikumpu","Heinävesi","Etelä-Savo",700,620,780,-4.6,-5.9,-3.2
"58680","Piojärvi","Savonlinna","Etelä-Savo",670,610,720,-5.5,-7.1,-3.9
"79885","Etelä-Petruma","Heinävesi","Etelä-Savo",690,610,770,-4.7,-6,-3.3
"58130","Oravi","Savonlinna","Etelä-Savo",680,600,750,-5.4,-7.3,-3.4
"58175","Enonkoski Keskus","Enonkoski","Etelä-Savo",680,600,750,-5.2,-7.4,-3.1
"58770","Pihlajalahti","Savonlinna","Etelä-Savo",670,600,750,-5.6,-7.3,-3.6
"19410","Kuortti","Pertunmaa","Etelä-Savo",650,590,710,-7,-8.7,-5.2
"58360","Säimen","Savonlinna","Etelä-Savo",660,590,740,-5.3,-7.2,-3.4
"58720","Kaartilankoski","Sulkava","Etelä-Savo",660,590,740,-5.6,-7.4,-3.7
"79680","Lahnalahti","Joroinen","Etelä-Savo",680,590,770,-4.4,-5.8,-2.9
"79690","Kaitainen","Joroinen","Etelä-Savo",680,590,780,-4.4,-5.8,-2.9
"58320","Raikuu","Savonlinna","Etelä-Savo",660,580,730,-5.3,-7.2,-3.4
"58140","Ahvensalmi","Savonlinna","Etelä-Savo",650,570,720,-5.6,-7.5,-3.7
"58390","Rönkönvaara","Savonlinna","Etelä-Savo",650,570,720,-5.4,-7.3,-3.5
"58180","Ihamaniemi","Enonkoski","Etelä-Savo",640,560,710,-5.7,-7.6,-3.8
"58300","Savonranta Keskus","Savonlinna","Etelä-Savo",630,560,710,-5.4,-7.4,-3.2
"58700","Sulkava Keskus","Sulkava","Etelä-Savo",600,540,650,-6.1,-8.2,-4
"88610","Vuokatti","Sotkamo","Kainuu",1710,1630,1800,-3,-4.5,-1.6
"87100","Kajaani Keskus","Kajaani","Kainuu",1550,1500,1600,-1.8,-2.8,-0.7
"87250","Kättö-Kätönlahti","Kajaani","Kainuu",1540,1480,1600,-3.7,-4.9,-2.6
"87200","Teppana","Kajaani","Kainuu",1430,1380,1490,-3.6,-4.8,-2.4
"88600","Sotkamo Keskus","Sotkamo","Kainuu",1390,1330,1440,-4.4,-5.8,-3.2
"87700","Lohtaja-Kettu","Kajaani","Kainuu",1320,1260,1370,-2.9,-4.1,-1.7
"87150","Purola","Kajaani","Kainuu",1200,1140,1270,-2.9,-4.2,-1.7
"87830","Nakertaja","Kajaani","Kainuu",1200,1110,1290,-3.4,-4.3,-2.5
"87400","Petäisenniska","Kajaani","Kainuu",1150,1100,1190,-2.9,-4.1,-1.7
"87300","Palokangas","Kajaani","Kainuu",1130,1080,1180,-2.2,-3.7,-0.9
"87500","Lehtikangas","Kajaani","Kainuu",1100,1060,1140,-4.2,-5.3,-3
"87910","Linnantaus","Kajaani","Kainuu",1110,1020,1190,-4,-4.9,-3
"88640","Ontojoki","Sotkamo","Kainuu",1140,1020,1240,-5.1,-6.6,-3.8
"88620","Korholanmäki","Sotkamo","Kainuu",1130,1010,1230,-5.2,-6.7,-3.9
"87850","Paltaniemi","Kajaani","Kainuu",1080,1000,1170,-4.2,-5.1,-3.2
"88670","Juurikkalahti-Maanselkä","Sotkamo","Kainuu",1110,990,1220,-5.3,-6.8,-4
"87950","Kuluntalahti","Kajaani","Kainuu",1050,970,1140,-4.4,-5.3,-3.3
"87930","Salmijärvi","Kajaani","Kainuu",1040,960,1130,-4.5,-5.4,-3.4
"87970","Jormua","Kajaani","Kainuu",1010,920,1100,-4.7,-5.7,-3.6
"88470","Kontiomäki","Paltamo","Kainuu",1010,910,1100,-4.9,-6.2,-3.7
"88690","Maanselkä","Sotkamo","Kainuu",1020,890,1140,-6.1,-7.6,-4.6
"88440","Jokikylä","Ristijärvi","Kainuu",960,880,1050,-5.2,-6.5,-4
"91710","Jylhämä","Vaala","Kainuu",970,880,1050,-3,-4.3,-1.6
"88900","Kuhmo Keskus","Kuhmo","Kainuu",920,870,970,-6.3,-7.9,-4.9
"88490","Pohjavaara","Sotkamo","Kainuu",940,860,1040,-5.3,-6.6,-4.1
"87800","Vuoreslahti","Kajaani","Kainuu",940,850,1030,-5.2,-6.4,-4
"91790","Nuojua","Vaala","Kainuu",920,830,1000,-3.2,-4.6,-1.9
"88400","Ristijärvi Keskus-Hiisijärvi","Ristijärvi","Kainuu",900,820,990,-5.6,-6.9,-4.4
"88820","Katerma","Kuhmo","Kainuu",900,820,980,-5.7,-6.9,-4.4
"88530","Paakki","Sotkamo","Kainuu",890,810,970,-5.7,-7,-4.5
"87900","Karankalahti","Kajaani","Kainuu",890,790,970,-5.6,-6.9,-4.4
"88760","Iivantiira","Kuhmo","Kainuu",850,770,920,-6,-7.4,-4.8
"91780","Neittävä","Vaala","Kainuu",860,770,950,-3.7,-5.1,-2.3
"88730","Ylä-Vieksi","Kuhmo","Kainuu",840,760,910,-6.1,-7.5,-4.9
"88930","Lentiira-Kuumu","Kuhmo","Kainuu",880,760,990,-6.2,-7.8,-4.6
"88120","Tuhkakylä","Sotkamo","Kainuu",820,750,890,-6.3,-7.6,-5
"88740","Härmänkylä-Iivantiira","Kuhmo","Kainuu",830,750,900,-6.2,-7.6,-5
"91700","Vaala Keskus-Oterma","Vaala","Kainuu",800,750,840,-3.8,-5.2,-2.4
"91730","Kankari","Vaala","Kainuu",840,750,930,-3.8,-5.3,-2.4
"88460","Hiisijärvi","Ristijärvi","Kainuu",820,740,890,-6.3,-7.7,-5
"91760","Säräisniemi","Vaala","Kainuu",840,740,930,-3.8,-5.3,-2.4
"88380","Mieslahti","Paltamo","Kainuu",820,730,910,-5.7,-7.3,-4.2
"88940","Kuumu","Kuhmo","Kainuu",850,730,970,-6.5,-8.1,-4.8
"88310","Melalahti","Paltamo","Kainuu",810,720,900,-5.8,-7.3,-4.2
"89600","Ämmänsaari","Suomussalmi","Kainuu",770,720,810,-4.2,-6.3,-2.1
"91740","Jaalanka-Liminpuro","Vaala","Kainuu",820,720,910,-4,-5.4,-2.6
"88270","Vuolijoki Keskus","Kajaani","Kainuu",800,700,900,-5.9,-7.4,-4.4
"91750","Liminpuro","Vaala","Kainuu",780,690,880,-4.3,-5.7,-2.8
"92810","Pelsonsuo","Vaala","Kainuu",760,690,830,-4.5,-6,-3
"92830","Veneheitto","Vaala","Kainuu",750,680,820,-4.6,-6.1,-3
"88350","Kivesjärvi","Paltamo","Kainuu",760,660,850,-6.2,-7.8,-4.6
"91720","Oterma","Vaala","Kainuu",760,660,860,-4.5,-5.9,-2.9
"74390","Laakajärvi","Sotkamo","Kainuu",710,610,790,-8.1,-9.7,-6.4
"88300","Paltamo Keskus","Paltamo","Kainuu",670,610,720,-6,-7.7,-4.3
"88340","Manamansalo","Vaala","Kainuu",710,610,800,-6.5,-8.2,-4.9
"89610","Jumaliskylä","Suomussalmi","Kainuu",710,610,800,-4.1,-6,-2
"89640","Pesiökylä","Suomussalmi","Kainuu",710,610,790,-4.1,-6,-2
